ID Key,Location,Department,Directorate,Cost Centre,Grade Name,FTE,End Date,Gender,Date of Birth,Pension Scheme,Termination Reason,Date Eligible for Retirement
1802,PB,Customer Resolution Team,Operations,1420,EO,0.65,,F,16/03/1967,Alpha,,05/02/2034
1803,BR,Registration Services,Operations,1470,AO,0.45,05/06/2020,F,13/05/1951,Alpha,RETIREMENT,06/07/2012
1804,DM,Registration Services,Operations,1470,EO,0.65,,M,24/11/1963,Alpha,,05/10/2030
1805,BR,Registration Services,Operations,1470,SEO,1,08/01/2022,F,08/01/1962,Alpha,RETIREMENT,05/12/2028
1806,BR,Registration Services,Operations,1470,HEO,1,,M,26/10/1965,Alpha,,05/09/2032
1807,DM,Registration Services,Operations,1470,HEO,0.43,29/03/2022,F,13/03/1960,Alpha,RETIREMENT,05/02/2026
1808,DM,Customer Support Centre,Operations,1430,EO,1,,F,08/07/1971,Alpha,,05/06/2038
1809,DM,Registration Services,Operations,1470,EO,0.43,,F,24/12/1961,Alpha,,05/11/2028
1810,DM,Registration Services,Operations,1470,HEO,1,,M,08/09/1970,Alpha,,05/08/2037
1811,DM,Customer Support Centre,Operations,1430,EO,0.81,,M,14/07/1968,Alpha,,05/06/2035
1812,DM,Registration Services,Operations,1470,EO,1,,M,22/01/1970,Alpha,,05/12/2036
1813,PB,Registration Services,Operations,1470,EO,1,,M,29/10/1967,Alpha,,05/09/2034
1814,HL,Registration Services,Operations,1470,SEO+,0.69,,M,14/11/1964,Alpha,,05/10/2031
1815,NM,Customer Resolution Team,Operations,1420,EO,1,,F,28/11/1970,Alpha,,05/10/2037
1816,NM,DDAT Digital Product,DDat,1830,SEO+,1,,M,15/04/1969,Alpha,,05/03/2036
1817,NM,Registration Services,Operations,1470,EO,0.7,31/01/2020,F,09/12/1960,Alpha,RETIREMENT,05/08/2027
1818,WA,Registration Services,Operations,1470,HEO,0.61,,F,25/01/1957,Alpha,,05/12/2022
1819,WA,Registration Services,Operations,1470,EO,0.49,07/02/2020,M,06/02/1960,Alpha,RETIREMENT,05/01/2026
1820,WA,Customer Support Centre Support Team,Operations,7630,HEO,0.84,,F,31/01/1968,Alpha,,05/12/2034
1821,WA,LOCAL LAWYER TEAM 9,0,1560,G7+,0,21/07/2016,F,18/10/1958,Other,RETIREMENT,18/10/2018
1822,WA,Registration Services,Operations,1470,HEO,1,,F,20/11/1968,Alpha,,05/10/2035
1823,WA,Registration Services,Operations,1470,EO,0.81,,F,20/01/1970,Alpha,,05/12/2036
1824,WA,Registration Services,Operations,1470,AO,1,,M,16/12/1964,Alpha,,05/11/2031
1825,WA,Register Completion,Operations,1490,SEO,1,,F,09/04/1966,Alpha,,05/03/2033
1826,WA,Registration Services,Operations,1470,HEO,1,,F,15/09/1965,Alpha,,05/08/2032
1827,WA,Customer Support Centre,Operations,1430,EO,0.76,,F,05/03/1967,Alpha,,05/01/2034
1828,WA,Registration Services,Operations,1470,HEO,0.61,10/11/2021,M,18/06/1965,Alpha,RETIREMENT,05/05/2032
1829,TF,Registration Services,Operations,1470,EO,0.59,,F,22/02/1963,Alpha,,05/01/2030
1830,TF,Registration Services,Operations,1470,EO,0.65,,F,15/12/1966,Alpha,,05/11/2033
1831,TF,Registration Services,Operations,1470,HEO,1,,F,23/09/1966,Alpha,,05/08/2033
1832,TF,Local Office Lawyers,Legal Services,1560,G7+,0.76,16/11/2018,F,17/05/1959,Alpha,RETIREMENT,05/04/2025
1833,0,0,0,0,0,0,,F,25/06/1970,Alpha,,05/05/2037
1834,CV,Programme and Project Management,Transformation,1570,SEO,1,,M,14/02/1967,Alpha,,05/01/2034
1835,CV,Registration Services,Operations,1470,EO,1,,F,09/03/1964,Alpha,,05/02/2031
1836,CV,Registration Services,Operations,1470,HEO,1,,F,19/11/1966,Alpha,,05/10/2033
1837,CV,Registration Services,Operations,1470,EO,1,,F,24/12/1968,Alpha,,05/11/2035
1838,CV,Coventry Office,0,75,HEO,0,10/10/2013,F,04/11/1953,Other,RETIREMENT,04/11/2013
1839,CV,Registration Services,Operations,1470,HEO,1,,M,22/11/1962,Other,,22/11/2022
1840,CV,Registration Services,Operations,1470,EO,0.81,,F,22/04/1967,Alpha,,05/03/2034
1841,PL,Registration Services,Operations,1470,EO,0.81,,M,06/03/1968,Alpha,,05/02/2035
1842,CV,Registration Services,Operations,1470,G7,1,,F,20/08/1969,Alpha,,05/07/2036
1843,CV,Registration Services,Operations,1470,HEO,1,,F,31/05/1968,Alpha,,05/04/2035
1844,CV,Central Operations,Operations,1445,HEO,1,,F,05/11/1959,Alpha,,05/09/2025
1845,CV,Registration Services,Operations,1470,EO,1,,F,28/10/1966,Alpha,,05/09/2033
1846,CR,CE & CLR,CE & CLR,1105,EO,1,,F,17/04/1958,Other,,05/03/2024
1847,CR,Registration Services,Operations,1470,EO,0.63,,F,15/03/1952,Alpha,,06/03/2014
1848,CR,Registration Services,Operations,1470,AO,1,,M,27/01/1961,Alpha,,05/10/2027
1849,CR,HR Strategy and Policy,Human Resources,1237,SEO+,1,31/03/2022,M,24/11/1966,Alpha,RESIGNATION,05/10/2033
1850,GL,Registration Services,Operations,1470,EO,1,,M,06/08/1969,Alpha,,05/07/2036
1851,WY,Registration Services,Operations,1470,EO,0.68,28/02/2022,F,27/02/1962,Alpha,RETIREMENT,05/01/2029
1852,WY,CUSTOMER HANDLING TEAM,0,575,EO,0,31/08/2016,F,29/03/1958,Other,RETIREMENT,29/03/2018
1853,WY,CUSTOMER HANDLING TEAM,Operations,575,EO,0,28/02/2018,F,12/12/1954,Other,RETIREMENT,12/12/2014
1854,WY,Registration Services,Operations,1470,HEO,0.81,,F,17/07/1964,Alpha,,05/06/2031
1855,WY,Registration Services,Operations,1470,EO,0.68,,F,29/03/1968,Alpha,,05/02/2035
1856,WY,Weymouth Office,0,575,EO,0,24/08/2015,F,20/06/1968,Alpha,RETIREMENT,05/05/2035
1857,WY,Registration Services,Operations,1470,HEO,1,,M,19/04/1970,Alpha,,05/03/2037
1858,WY,Registration Services,Operations,1470,HEO,0.45,,F,13/01/1961,Alpha,,05/10/2027
1859,WY,Registration Services,Operations,1470,HEO,0.61,31/07/2020,F,05/05/1963,Alpha,RETIREMENT,05/03/2030
1860,CR,Croydon Office,0,100,EO,0,24/06/2014,F,24/11/1945,Other,RETIREMENT,24/11/2005
1861,FY,Registration Services,Operations,1470,HEO,0.61,,M,18/06/1960,Alpha,,05/08/2026
1862,FY,Registration Services,Operations,1470,HEO,0.65,,F,08/12/1967,Alpha,,05/11/2034
1863,FY,Registration Services,Operations,1470,EO,0.54,,F,06/11/1960,Alpha,,05/06/2027
1864,FY,Registration Services,Operations,1470,EO,0.81,,F,13/08/1966,Alpha,,05/07/2033
1865,CR,Registration Services,Operations,1470,SEO,1,,F,19/06/1967,Alpha,,05/05/2034
1866,PL,Office of DDaT,DDat,1815,SEO,1,,F,14/06/1968,Alpha,,05/05/2035
1867,LT,Registration Services,Operations,1470,SEO,1,,M,15/05/1971,Alpha,,05/04/2038
1868,BR,Registration Services,Operations,1470,HEO,1,,M,22/01/1968,Alpha,,05/12/2034
1869,BR,Registration Services,Operations,1470,EO,1,,F,05/04/1965,Alpha,,05/02/2032
1870,BR,Registration Services,Operations,1470,EO,0.76,,M,24/06/1966,Alpha,,05/05/2033
1871,PL,Plymouth Office,0,400,HEO,0,31/07/2015,M,02/08/1957,Other,RETIREMENT,02/08/2017
1872,0,0,0,0,0,0,,M,31/10/1961,Other,,31/10/2021
1873,HL,Registration Services,Operations,1470,HEO,1,,F,05/11/1958,Alpha,,05/09/2024
1874,BR,Registration Services,Operations,1470,HEO,0.65,14/04/2019,F,14/04/1959,Alpha,RETIREMENT,05/03/2025
1875,HL,Hull Office,0,225,SEO,0,02/02/2014,F,02/02/1964,Other,RETIREMENT,02/02/2024
1876,HL,Registration Services,Operations,1470,EO,0.43,,F,03/01/1966,Alpha,,05/11/2032
1877,HL,Registration Services,Operations,1470,HEO,0.61,,F,17/12/1959,Alpha,,05/11/2025
1878,HL,Registration Services,Operations,1470,EO,0.76,,F,14/01/1969,Alpha,,05/12/2035
1879,HL,Registration Services,Operations,1470,EO,1,,M,02/07/1969,Alpha,,05/05/2036
1880,HL,Customer Resolution Team,Operations,1420,HEO,0.86,,F,27/05/1968,Alpha,,05/04/2035
1881,HL,Registration Services,Operations,1470,EO,1,,F,18/02/1971,Alpha,,05/01/2038
1882,PB,Registration Services,Operations,1470,HEO,0.92,,F,17/09/1966,Alpha,,05/08/2033
1883,PB,PB CT8,0,375,EO,0,09/01/2017,F,14/08/1961,Other,RETIREMENT,14/08/2021
1884,PB,Registration Services Central Team,Operations,1472,SEO,1,,F,08/12/1962,Alpha,,05/11/2029
1885,NM,Registration Services,Operations,1470,EO,1,,F,23/04/1969,Alpha,,05/03/2036
1886,NM,Registration Services,Operations,1470,SEO,1,,M,10/08/1971,Alpha,,05/07/2038
1887,NM,Registration Services,Operations,1470,EO,1,,M,03/01/1962,Alpha,,05/11/2028
1888,NM,Registration Services,Operations,1470,HEO,1,,F,08/07/1968,Alpha,,05/06/2035
1889,CR,Registration Services,Operations,1470,AO,0.78,,M,24/04/1957,Alpha,,05/03/2023
1890,0,0,0,0,0,0,,F,15/06/1971,Alpha,,05/05/2038
1891,WY,Registration Services,Operations,1470,EO,0.49,11/06/2020,F,11/05/1972,Alpha,TERMINATION,05/04/2039
1892,WY,Registration Services,Operations,1470,EO,1,,F,19/09/1967,Alpha,,05/08/2034
1893,WY,Registration Services,Operations,1470,EO,0.88,,F,02/01/1971,Alpha,,05/11/2037
1894,WA,Registration Services,Operations,1470,HEO,1,,M,04/11/1968,Alpha,,05/09/2035
1895,WA,CUSTOMER CONTACT CENTRE 3,0,550,EO,0,10/01/2017,F,16/04/1967,Alpha,RETIREMENT,05/03/2034
1896,WA,Registration Services,Operations,1470,EO,0.92,,F,26/03/1971,Alpha,,05/02/2038
1897,WA,Registration Services,Operations,1470,EO,0.61,,F,26/03/1971,Alpha,,05/02/2038
1898,WA,Registration Services,Operations,1470,EO,0.81,,F,15/03/1970,Alpha,,05/02/2037
1899,PL,Registration Services,Operations,1470,AO,1,,M,04/05/1966,Alpha,,05/03/2033
1900,0,0,0,0,0,0,,M,17/09/1966,Other,,17/09/2026
1901,PL,Registration Services,Operations,1470,EO,1,06/04/2018,F,06/08/1960,Alpha,RETIREMENT,05/12/2026
1902,PL,Registration Services,Operations,1470,AO,0.57,,F,12/10/1966,Alpha,,05/09/2033
1903,PL,Operations Directorate Planning,Operations,1443,G7,1,,F,23/04/1969,Alpha,,05/03/2036
1904,PL,Risk & Assurance,Legal Services,1540,HEO,0.54,,F,24/11/1967,Alpha,,05/10/2034
1905,PL,Central Operations,Operations,1445,SEO,1,,M,30/05/1966,Alpha,,05/04/2033
1906,PL,Registration Services,Operations,1470,EO,0.45,,F,23/01/1962,Alpha,,05/12/2028
1907,PL,Registration Services,Operations,1470,EO,0.95,,F,15/03/1967,Alpha,,05/02/2034
1908,PL,PH CT2,0,400,HEO,0,15/06/2016,F,10/06/1949,Other,RETIREMENT,10/06/2009
1909,CV,CO CT1,Operations,75,EO,0,31/12/2017,F,06/10/1953,Other,RETIREMENT,06/10/2013
1910,CV,Registration Services,Operations,1470,EO,0.49,08/10/2021,F,07/10/1965,Alpha,RETIREMENT,05/09/2032
1911,CV,Registration Services,Operations,1470,AO,1,,F,11/08/1967,Alpha,,05/07/2034
1912,CV,Registration Services,Operations,1470,EO,1,,M,11/08/1967,Alpha,,05/07/2034
1913,CV,Registration Services,Operations,1470,SEO,1,,M,16/03/1964,Alpha,,05/02/2031
1914,PL,Plymouth Office,0,400,G7+,0,08/09/2014,M,07/09/1954,Other,RETIREMENT,07/09/2014
1915,CV,Registration Services,Operations,1470,EO,0.81,,M,15/07/1969,Alpha,,05/06/2036
1916,CV,Registration Services,Operations,1470,SEO,1,,F,12/04/1969,Alpha,,05/03/2036
1917,CV,Registration Services,Operations,1470,HEO,0.49,,F,07/02/1960,Other,,07/02/2020
1918,CV,Registration Services,Operations,1470,EO,0.95,,F,04/09/1967,Alpha,,05/07/2034
1919,CV,Registration Services,Operations,1470,HEO,1,,F,17/06/1964,Alpha,,05/05/2031
1920,CV,Registration Services,Operations,1470,EO,1,,M,15/06/1962,Alpha,,05/05/2029
1921,TF,Registration Services,Operations,1470,EO,1,,M,17/12/1967,Alpha,,05/11/2034
1922,PL,DDAT Architecture,DDat,1829,G7,1,,F,22/06/1965,Alpha,,05/05/2032
1923,TF,DDAT Service Management,DDat,1827,EO,1,,M,16/03/1969,Alpha,,05/02/2036
1924,TF,Registration Services,Operations,1470,HEO,1,,M,25/11/1968,Alpha,,05/10/2035
1925,TF,Registration Services,Operations,1470,G7,1,06/08/2021,F,06/10/1969,Alpha,RESIGNATION,05/09/2036
1926,TF,Registration Services,Operations,1470,HEO,1,,M,13/10/1970,Alpha,,05/09/2037
1927,HL,Registration Services,Operations,1470,HEO,1,,M,31/03/1967,Alpha,,05/02/2034
1928,HL,Hull Office,0,225,HEO,0,31/08/2015,F,01/02/1952,Other,RETIREMENT,01/02/2012
1929,HL,Registration Services,Operations,1470,HEO,0.59,,F,03/05/1966,Alpha,,05/03/2033
1930,HL,Registration Services,Operations,1470,SEO,1,,F,07/06/1968,Alpha,,05/05/2035
1931,HL,Registration Services,Operations,1470,EO,1,,M,10/01/1960,Alpha,,05/12/2025
1932,0,0,0,0,0,0,,M,20/09/1958,Other,,20/09/2018
1933,HL,Registration Services,Operations,1470,HEO,1,31/01/2022,F,15/09/1961,Alpha,RETIREMENT,05/08/2028
1934,HL,Hull Office,0,225,HEO,0,30/09/2013,F,26/02/1953,Other,RETIREMENT,26/02/2013
1935,CR,CR CT2,0,100,EO,0,20/04/2016,F,04/08/1959,Other,RETIREMENT,04/08/2019
1936,CR,Croydon Office,0,100,EO,0,24/10/2013,F,02/03/1948,Other,RETIREMENT,02/03/2008
1937,NM,Registration Services,Operations,1470,HEO,0.81,,F,01/09/1970,Alpha,,05/07/2037
1938,NM,Registration Services,Operations,1470,HEO,1,,F,23/11/1968,Alpha,,05/10/2035
1939,LT,Registration Services,Operations,1470,EO,0.95,,F,17/08/1965,Alpha,,05/07/2032
1940,TF,Registration Services,Operations,1470,EO,1,,F,19/11/1967,Alpha,,05/10/2034
1941,TF,Registration Services,Operations,1470,EO,1,,M,26/04/1966,Alpha,,05/03/2033
1942,TF,Registration Services,Operations,1470,HEO,0.81,,F,21/03/1969,Alpha,,05/02/2036
1943,TF,Registration Services,Operations,1470,HEO,1,,F,23/04/1965,Alpha,,05/03/2032
1944,DM,Registration Services,Operations,1470,HEO,1,,F,24/09/1970,Alpha,,05/08/2037
1945,DM,Customer Support Centre,Operations,1430,EO,0.61,,F,20/10/1969,Alpha,,05/09/2036
1946,DM,Customer Support Centre,Operations,1430,HEO,1,,M,20/01/1970,Alpha,,05/12/2036
1947,DM,Customer Support Centre,Operations,1430,EO,0.81,,F,09/09/1969,Alpha,,05/08/2036
1948,DM,Registration Services,Operations,1470,HEO,1,,M,15/03/1968,Alpha,,05/02/2035
1949,0,0,0,0,0,0,,M,14/12/1960,Other,,14/12/2020
1950,DM,Customer Support Centre,Operations,1430,HEO,1,,M,14/10/1964,Alpha,,05/09/2031
1951,DM,Registration Services,Operations,1470,EO,0.81,,F,30/06/1970,Alpha,,05/05/2037
1952,DM,Registration Services,Operations,1470,EO,0.61,,M,02/10/1969,Alpha,,05/08/2036
1953,DM,Customer Support Centre,Operations,1430,EO,0.81,,F,15/06/1971,Alpha,,05/05/2038
1954,DM,Customer Support Centre,Operations,1430,EO,0.76,,F,14/09/1965,Alpha,,05/08/2032
1955,DM,Registration Services,Operations,1470,EO,0.95,,F,17/01/1968,Alpha,,05/12/2034
1956,PL,Registration Services,Operations,1470,HEO,0.57,,F,23/11/1966,Alpha,,05/10/2033
1957,0,0,0,0,0,0,,F,12/11/1969,Other,,12/11/2029
1958,PL,Registration Services,Operations,1470,HEO,1,,M,31/07/1963,Alpha,,05/06/2030
1959,PL,Registration Services,Operations,1470,EO,1,,F,21/11/1968,Alpha,,05/10/2035
1960,PL,DDAT User Research,DDat,1835,HEO,1,,M,26/09/1968,Alpha,,05/08/2035
1961,CR,Central Ops Group,0,1445,SEO,0,22/10/2015,M,14/04/1949,Other,RETIREMENT,14/04/2009
1962,PL,DDAT Quality & Test,DDat,1870,HEO,0.46,,F,11/01/1971,Alpha,,05/12/2037
1963,PL,DDAT Delivery,DDat,1855,HEO,1,,F,17/07/1970,Alpha,,05/06/2037
1964,PL,DDAT Operations,DDat,1825,EO,0.5,,F,18/02/1970,Alpha,,05/01/2037
1965,PL,Office of DDaT,DDat,1815,AO,0.76,,F,11/03/1963,Alpha,,05/02/2030
1966,PL,Land Charges,Operations,725,AO,0.43,,F,15/12/1966,Alpha,,05/11/2033
1967,NM,Registration Services,Operations,1470,HEO,1,,M,21/06/1968,Alpha,,05/05/2035
1968,HL,Registration Services,Operations,1470,EO,0.43,,F,10/10/1963,Alpha,,05/09/2030
1969,HL,Registration Services,Operations,1470,HEO,0.76,,M,25/07/1968,Alpha,,05/06/2035
1970,HL,Registration Services,Operations,1470,EO,0.95,,F,02/10/1968,Alpha,,05/08/2035
1971,0,0,0,0,0,0,,F,08/08/1970,Alpha,,05/07/2037
1972,NM,Registration Services,Operations,1470,EO,0.43,,F,02/09/1968,Alpha,,05/07/2035
1973,NM,Registration Services,Operations,1470,EO,1,,M,07/04/1969,Alpha,,05/03/2036
1974,NM,Registration Services,Operations,1470,SEO,1,,F,11/02/1964,Alpha,,05/01/2031
1975,NM,Registration Services,Operations,1470,EO,1,22/01/2021,M,19/07/1962,Alpha,RESIGNATION,05/06/2029
1976,NM,Customer Resolution Team,Operations,1420,EO,0.45,,F,05/11/1966,Alpha,,05/09/2033
1977,WY,LOCAL LAWYER TEAM 4,0,1560,G7+,0,08/05/2017,M,20/06/1957,Other,RETIREMENT,20/06/2017
1978,CR,CE & CLR,CE & CLR,1105,HEO,0.89,,F,31/05/1971,Alpha,,05/04/2038
1979,CR,Central Operations,Operations,1445,HEO,0.94,,M,26/10/1962,Alpha,,05/09/2029
1980,DM,Registration Services,Operations,1470,HEO,1,,M,01/06/1971,Alpha,,05/04/2038
1981,DM,Registration Services,Operations,1470,HEO,1,,F,26/03/1970,Alpha,,05/02/2037
1982,DM,Registration Services,Operations,1470,EO,0.95,,F,07/10/1970,Alpha,,05/09/2037
1983,DM,Registration Services,Operations,1470,EO,0.65,,F,20/05/1965,Alpha,,05/04/2032
1984,DM,Business Change,Transformation,7525,SEO,0.81,,F,14/09/1970,Alpha,,05/08/2037
1985,DM,Registration Services,Operations,1470,EO,0.53,,F,30/04/1962,Alpha,,05/03/2029
1986,DM,Registration Services,Operations,1470,HEO,0.74,,F,15/03/1970,Alpha,,05/02/2037
1987,DM,Registration Services,Operations,1470,HEO,1,,M,04/02/1971,Alpha,,05/12/2037
1988,DM,Durham,0,150,EO,0,31/03/2016,F,11/04/1954,Other,RETIREMENT,11/04/2014
1989,DM,Operations Directorate Planning,Operations,1443,EO,0.81,,F,22/08/1971,Alpha,,05/07/2038
1990,BR,Registration Services Central Team,Operations,1472,SEO,1,31/07/2021,M,30/01/1970,Alpha,RETIREMENT,05/12/2036
1991,DM,Risk & Assurance,Legal Services,1540,G7,1,,M,08/02/1970,Alpha,,05/01/2037
1992,BR,Registration Services,Operations,1470,EO,1,,F,08/01/1970,Alpha,,05/12/2036
1993,TF,Registration Services,Operations,1470,SEO,1,,F,05/07/1968,Alpha,,05/05/2035
1994,TF,Registration Services,Operations,1470,EO,0.95,,F,08/09/1966,Alpha,,05/08/2033
1995,TF,Registration Services,Operations,1470,EO,1,,M,08/08/1966,Alpha,,05/07/2033
1996,TF,Registration Services,Operations,1470,HEO,1,,M,20/11/1962,Alpha,,05/10/2029
1997,TF,Registration Services,Operations,1470,HEO,0.76,07/09/2021,F,27/04/1964,Alpha,TERMINATION,05/03/2031
1998,TF,Registration Services,Operations,1470,HEO,0.61,,M,14/01/1958,Alpha,,05/12/2023
1999,TF,Registration Services,Operations,1470,HEO,0.57,,F,07/09/1965,Alpha,,05/08/2032
2000,TF,Registration Services,Operations,1470,HEO,0.65,19/07/2018,F,19/01/1957,Alpha,RETIREMENT,05/12/2022
2001,WA,Registration Services,Operations,1470,HEO,1,,M,03/07/1967,Alpha,,05/05/2034
2002,WA,Registration Services,Operations,1470,AO,1,,M,08/11/1965,Alpha,,05/10/2032
2003,WA,Registration Services,Operations,1470,HEO,1,,M,13/02/1966,Alpha,,05/01/2033
2004,WA,Registration Services,Operations,1470,EO,1,,F,24/10/1970,Alpha,,05/09/2037
2005,WA,Registration Services,Operations,1470,HEO,1,,M,13/03/1964,Alpha,,05/02/2031
2006,CR,HR Operations,Human Resources,1233,SEO,1,,M,25/09/1971,Alpha,,05/08/2038
2007,GL,Registration Services,Operations,1470,HEO,0.81,,F,20/08/1967,Alpha,,05/07/2034
2008,GL,Registration Services,Operations,1470,EO,0.45,,F,06/12/1969,Alpha,,05/11/2036
2009,PL,DDAT Operations,DDat,1825,HEO,1,,M,03/06/1970,Alpha,,05/04/2037
2010,PL,DDAT Delivery,DDat,1855,SEO,0.92,,F,29/06/1968,Alpha,,05/05/2035
2011,0,0,0,0,0,0,,F,02/06/1956,Other,,02/06/2016
2012,BR,BDFT 2,0,7510,AO,0,31/05/2017,M,31/08/1953,Other,RETIREMENT,31/08/2013
2013,BR,Registration Services,Operations,1470,SEO,1,,F,21/12/1970,Alpha,,05/11/2037
2014,0,0,0,0,0,0,,F,12/01/1961,Other,,12/01/2021
2015,BR,Registration Services,Operations,1470,EO,1,,M,23/03/1970,Alpha,,05/02/2037
2016,PB,DDAT Service Management,DDat,1827,HEO,1,,M,15/07/1970,Alpha,,05/06/2037
2017,CR,Customer Resolution Team,Operations,1420,EO,1,,M,11/06/1952,Alpha,,06/06/2017
2018,WY,Registration Services,Operations,1470,EO,0.59,,F,10/11/1970,Alpha,,05/10/2037
2019,WY,Registration Services,Operations,1470,EO,0.65,,F,30/11/1969,Alpha,,05/10/2036
2020,DM,Operations Directorate Planning,Operations,1443,HEO,1,,M,23/09/1970,Alpha,,05/08/2037
2021,DM,Local Land Charges,Transformation,1940,SEO,1,,M,08/11/1966,Alpha,,05/10/2033
2022,DM,Registration Services,Operations,1470,EO,0.81,,F,31/08/1966,Alpha,,05/07/2033
2023,DM,Customer Support Centre,Operations,1430,HEO,1,,F,07/05/1969,Alpha,,05/04/2036
2024,DM,Registration Services,Operations,1470,HEO,1,,M,25/11/1969,Alpha,,05/10/2036
2025,DM,Registration Services,Operations,1470,HEO,1,,M,14/09/1968,Alpha,,05/08/2035
2026,DM,Registration Services,Operations,1470,EO,1,,F,05/09/1970,Alpha,,05/07/2037
2027,0,0,0,0,0,0,,F,22/01/1971,Alpha,,05/12/2037
2028,HL,Registration Services,Operations,1470,HEO,0.76,,F,26/08/1969,Alpha,,05/07/2036
2029,HL,DDAT Service Management,DDat,1827,EO,0.81,,M,24/09/1967,Alpha,,05/08/2034
2030,HL,Registration Services,Operations,1470,EO,1,,F,16/11/1968,Alpha,,05/10/2035
2031,HL,Registration Services,Operations,1470,SEO,1,,M,19/04/1969,Alpha,,05/03/2036
2032,HL,Registration Services,Operations,1470,SEO,1,,M,22/06/1970,Alpha,,05/05/2037
2033,PB,Registration Services,Operations,1470,HEO,1,,M,03/10/1962,Alpha,,05/08/2029
2034,TF,Registration Services,Operations,1470,EO,0.59,,F,17/02/1966,Alpha,,05/01/2033
2035,TF,Registration Services,Operations,1470,EO,0.86,,F,03/09/1967,Alpha,,05/07/2034
2036,TF,Registration Services,Operations,1470,HEO,1,,F,08/08/1966,Alpha,,05/07/2033
2037,TF,Registration Services,Operations,1470,HEO,0.74,,F,16/01/1967,Alpha,,05/12/2033
2038,TF,Operations Directorate Planning,Operations,1443,HEO,1,,F,11/02/1970,Alpha,,05/01/2037
2039,HL,Registration Services,Operations,1470,EO,0.95,,M,23/12/1969,Alpha,,05/11/2036
2040,HL,Registration Services,Operations,1470,EO,1,,M,20/02/1968,Alpha,,05/01/2035
2041,HL,Registration Services,Operations,1470,HEO,0.81,,M,18/11/1963,Other,,18/11/2023
2042,HL,Hull Office,0,225,EO,0,30/06/2015,F,25/12/1951,Other,RETIREMENT,25/12/2011
2043,HL,Registration Services,Operations,1470,EO,0.65,,F,16/03/1972,Alpha,,05/02/2039
2044,NM,Registration Services,Operations,1470,EO,1,,F,28/02/1969,Alpha,,05/01/2036
2045,NM,Registration Services,Operations,1470,HEO,1,,F,20/09/1965,Alpha,,05/08/2032
2046,GL,Registration Services Central Team,Operations,1472,G6,1,,M,20/04/1965,Alpha,,05/03/2032
2047,BR,Registration Services,Operations,1470,EO,0.53,11/11/2020,F,24/06/1962,Alpha,RETIREMENT,05/05/2029
